"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","genre_evidence_url","source_url","track_url","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","source_type","source_tags","energy_band","catalog_role","status","confidence","source_note"
"complextro","Feed Me","Vice City","Vice City","","https://cdnt-preview.dzcdn.net/api/1/1/b/9/3/0/b93bf45bb725ae99db12af0f2d75f810.mp3?hdnea=exp=1787243717~acl=/api/1/1/b/9/3/0/b93bf45bb725ae99db12af0f2d75f810.mp3*~data=user_id=0,application_id=42~hmac=f9bed77d3c8016a61fa48368afd25b4f8c1536186ccccb7670414dce1b106497","","250","","","","Complextro","Feed Me foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3847070501","https://www.deezer.com/track/3847070501","3847070501","https://www.deezer.com/track/3847070501","https://cdn-images.dzcdn.net/images/cover/010e950b33e926a9df9c3c08e7488401/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Mord Fustang","Diamonds","Diamonds","","https://cdnt-preview.dzcdn.net/api/1/1/8/2/a/0/82aaf1f156e70fd37d5ae6c21e2510cc.mp3?hdnea=exp=1787243718~acl=/api/1/1/8/2/a/0/82aaf1f156e70fd37d5ae6c21e2510cc.mp3*~data=user_id=0,application_id=42~hmac=d825019f5909f7fa40a02033deb7be859f001ba709d7ebf1a4a0877faa7447aa","","194","","","","Complextro","Mord Fustang foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/361822621","https://www.deezer.com/track/361822621","361822621","https://www.deezer.com/track/361822621","https://cdn-images.dzcdn.net/images/cover/1795179d684d2584c85ec2236771428f/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Mord Fustang","Lick The Rainbow","Lick The Rainbow","","https://cdnt-preview.dzcdn.net/api/1/1/1/5/6/0/15603ca10a626281749335cf5d6e90f9.mp3?hdnea=exp=1787243718~acl=/api/1/1/1/5/6/0/15603ca10a626281749335cf5d6e90f9.mp3*~data=user_id=0,application_id=42~hmac=922d72d24f4611794803b50dfb9015e63ab43ee0ef3f8b162e0fc65ab24c290f","","422","","","","Complextro","Mord Fustang foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/81244590","https://www.deezer.com/track/81244590","75228891","https://www.deezer.com/track/75228891","https://cdn-images.dzcdn.net/images/cover/6b742aa78bdace9752f608306aeb8e2c/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados em Deezer."
"complextro","Mord Fustang","The Electric Dream","All Eyes On Mord Fustang","","https://cdnt-preview.dzcdn.net/api/1/1/5/9/4/0/594d0bcb7fa823e23d08f8fe8411ed61.mp3?hdnea=exp=1787243718~acl=/api/1/1/5/9/4/0/594d0bcb7fa823e23d08f8fe8411ed61.mp3*~data=user_id=0,application_id=42~hmac=5909c532c13d34a0a4979d8667319f920518028556885e7a362f8e6738498cc2","","301","","","","Complextro","Mord Fustang foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/75228901","https://www.deezer.com/track/75228901","75228901","https://www.deezer.com/track/75228901","https://cdn-images.dzcdn.net/images/cover/a08635cd6769c1bcfecc54fd93be969d/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Mord Fustang","Windwaker","Planet EDM 2016","","https://cdnt-preview.dzcdn.net/api/1/1/7/5/5/0/755a82c60a4e3838f07dbdd649f2b958.mp3?hdnea=exp=1787243718~acl=/api/1/1/7/5/5/0/755a82c60a4e3838f07dbdd649f2b958.mp3*~data=user_id=0,application_id=42~hmac=c82d49fe236b6e783e46bcd791e5aad65a0320a59bb3a2d13c39138170aa0fdc","","328","","","","Complextro","Mord Fustang foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/129095296","https://www.deezer.com/track/129095296","129095296","https://www.deezer.com/track/129095296","https://cdn-images.dzcdn.net/images/cover/bb696c49f9710dff9fedaa20d4c03d7f/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Savant","Encore","HEX III","","https://cdnt-preview.dzcdn.net/api/1/1/b/4/7/0/b4719eb51bde5ef4cc54408c1a47dfb8.mp3?hdnea=exp=1787243720~acl=/api/1/1/b/4/7/0/b4719eb51bde5ef4cc54408c1a47dfb8.mp3*~data=user_id=0,application_id=42~hmac=3bba7ee6e35085a1a3f76b0e7ca4f309b1d285556e17cb6dd8cfc64e3da17ba1","","221","","","","Complextro","Savant foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3519401271","https://www.deezer.com/track/3519401271","3519401271","https://www.deezer.com/track/3519401271","https://cdn-images.dzcdn.net/images/cover/329386d9897af4965c139fec592ac7d7/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Savant","I Don't Rave Anymore","HEX III","","https://cdnt-preview.dzcdn.net/api/1/1/b/a/7/0/ba7751c748d0b6c6afa7e7f0942f6f5f.mp3?hdnea=exp=1787243720~acl=/api/1/1/b/a/7/0/ba7751c748d0b6c6afa7e7f0942f6f5f.mp3*~data=user_id=0,application_id=42~hmac=44de4157ca153e6131c8dce5dcf452c503a461966a9e696e0511142839450e12","","221","","","","Complextro","Savant foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3519401241","https://www.deezer.com/track/3519401241","3519401241","https://www.deezer.com/track/3519401241","https://cdn-images.dzcdn.net/images/cover/329386d9897af4965c139fec592ac7d7/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Savant","Raveyard","HEX III","","https://cdnt-preview.dzcdn.net/api/1/1/6/1/7/0/6173cbf208b4ff27859c3a4e9ae251cd.mp3?hdnea=exp=1787243720~acl=/api/1/1/6/1/7/0/6173cbf208b4ff27859c3a4e9ae251cd.mp3*~data=user_id=0,application_id=42~hmac=1e549f5a5ec76198e3c9be92e6602a2fca2d80bdd7ea685e2a83f37fa241f3b2","","206","","","","Complextro","Savant foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3519401261","https://www.deezer.com/track/3519401261","3519401261","https://www.deezer.com/track/3519401261","https://cdn-images.dzcdn.net/images/cover/329386d9897af4965c139fec592ac7d7/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados no Deezer."
"complextro","Savant","Splinter","Vario","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0e/51/9f/0e519f1f-8215-8649-b506-cc72f3ba90fd/mzaf_12132298416562496929.plus.aac.p.m4a","2012-02-22","298","","","","Complextro","Savant foi curado para ampliar a diversidade reproduzível de Complextro.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/splinter/1420813687?i=1420813784&uo=4","https://music.apple.com/us/album/splinter/1420813687?i=1420813784&uo=4","535777692","https://www.deezer.com/track/535777692","https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/6a/ba/f8/6abaf895-0c54-59a6-1d15-4bf9079ea7c5/SZLP0004.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","complextro;Complextro;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Complextro; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"darkstep","Current Value","Dark Rain","Intransigent Recordings Retrospektive - Vol. 2","","https://cdnt-preview.dzcdn.net/api/1/1/a/8/e/0/a8ebf23ec191e0985e98697a0b6866f5.mp3?hdnea=exp=1787243620~acl=/api/1/1/a/8/e/0/a8ebf23ec191e0985e98697a0b6866f5.mp3*~data=user_id=0,application_id=42~hmac=f535885b72fc7eb95f030ab327603f24eadf0b5e7056635d846290cb31513857","","361","","","","Darkstep","Current Value foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/30053011","https://www.deezer.com/track/30053011","30053011","https://www.deezer.com/track/30053011","https://cdn-images.dzcdn.net/images/cover/8a3b14458e9ddcf32c4890adb7385555/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Deezer."
"darkstep","Current Value","Eager Fight","Evolutions, Vol. 5","","https://cdnt-preview.dzcdn.net/api/1/1/7/7/6/0/7761ac322bea4dec0146c6fc59a5a434.mp3?hdnea=exp=1787243620~acl=/api/1/1/7/7/6/0/7761ac322bea4dec0146c6fc59a5a434.mp3*~data=user_id=0,application_id=42~hmac=c41378812f9fe44de5a4c9e7d833f9bf7474ed46e6b2efec175f2bcc2ac2645c","","331","","","","Darkstep","Current Value foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3932134221","https://www.deezer.com/track/3932134221","3932134221","https://www.deezer.com/track/3932134221","https://cdn-images.dzcdn.net/images/cover/8b2d6883a2467184764721267772a250/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Deezer."
"darkstep","Current Value","Exposure","Natural Selection Prt 2","","https://cdnt-preview.dzcdn.net/api/1/1/d/0/1/0/d01c2e18902b11992f5649cc05b8df86.mp3?hdnea=exp=1787243620~acl=/api/1/1/d/0/1/0/d01c2e18902b11992f5649cc05b8df86.mp3*~data=user_id=0,application_id=42~hmac=6f5af90c7cb1d37016a46dcf8f7c690cd73d125d4da50930af6a5a062da2cf9a","","423","","","","Darkstep","Current Value foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/37563361","https://www.deezer.com/track/37563361","37563361","https://www.deezer.com/track/37563361","https://cdn-images.dzcdn.net/images/cover/015a8363546d458e2defd2f983e7e481/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Deezer."
"darkstep","Current Value","Quantum Physics","Quantum Physics","","https://cdnt-preview.dzcdn.net/api/1/1/1/8/5/0/1857166fe6f93eb845fd557de1a2e917.mp3?hdnea=exp=1787243620~acl=/api/1/1/1/8/5/0/1857166fe6f93eb845fd557de1a2e917.mp3*~data=user_id=0,application_id=42~hmac=9c0c57b8f8427f9e0916631c3d8dcedfc7e644495e1c2520480b3a61a8e33da8","","314","","","","Darkstep","Current Value foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/701832982","https://www.deezer.com/track/701832982","701832982","https://www.deezer.com/track/701832982","https://cdn-images.dzcdn.net/images/cover/b46f50e8d32581675c1e51c1b23e00b7/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Deezer."
"darkstep","Katharsys","Awakened","Metallicity Lp","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9a/fb/7a/9afb7a24-b254-dc25-1b5a-a8731e592f22/mzaf_2763067274162687262.plus.aac.p.m4a","2017-02-13","375","","","","Darkstep","Katharsys foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/awakened/1198978522?i=1198978578&uo=4","https://music.apple.com/us/album/awakened/1198978522?i=1198978578&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/44/ec/e8/44ece8ec-fb60-ba25-b70b-594a870e7c9a/8790001202085.png/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darkstep","Katharsys","No End For The Darkness","Forbidden Society Recordings LTD 004","","https://cdnt-preview.dzcdn.net/api/1/1/c/9/c/0/c9c40fd81c56f509f2c7a6675a8b8338.mp3?hdnea=exp=1787243623~acl=/api/1/1/c/9/c/0/c9c40fd81c56f509f2c7a6675a8b8338.mp3*~data=user_id=0,application_id=42~hmac=d82ffc1997226385038690b19b35b0fed975d38d2798f97ed0720b796ae47cd2","","361","","","","Darkstep","Katharsys foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/16182344","https://www.deezer.com/track/16182344","16182344","https://www.deezer.com/track/16182344","https://cdn-images.dzcdn.net/images/cover/607ffaf1383363e807691b28228b901c/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Deezer."
"darkstep","Katharsys","Psychosis Vip","Metallicity Lp","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/10/a7/72/10a772fb-49e0-9ae1-d9f5-88e3252b6e24/mzaf_4043556921966693007.plus.aac.p.m4a","2017-02-13","315","","","","Darkstep","Katharsys foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/psychosis-vip/1198978522?i=1198979487&uo=4","https://music.apple.com/us/album/psychosis-vip/1198978522?i=1198979487&uo=4","1060563512","https://www.deezer.com/track/1060563512","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/44/ec/e8/44ece8ec-fb60-ba25-b70b-594a870e7c9a/8790001202085.png/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820;itunes_verified;deezer_verified","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados em Apple Music e Deezer."
"darkstep","Katharsys","The Scraper","Skyhook / The Scraper - Single","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/66/88/b0/6688b0e3-bad8-ccb2-3b31-18685c72b094/mzaf_13323303325921336689.plus.aac.p.m4a","2009-02-02","388","","","","Darkstep","Katharsys foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/the-scraper/541387338?i=541387408&uo=4","https://music.apple.com/us/album/the-scraper/541387338?i=541387408&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music/v4/79/24/00/7924007f-6263-a4a0-0fc4-7667481edc87/cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darkstep","The Panacea","Cryptonomicon","Cryptonomicon - EP","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d9/fe/6d/d9fe6d3d-03a6-3103-4bff-c722089e0823/mzaf_16774472712614043758.plus.aac.p.m4a","2007-06-03","351","","","","Darkstep","The Panacea foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/cryptonomicon/926704718?i=926704782&uo=4","https://music.apple.com/us/album/cryptonomicon/926704718?i=926704782&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/ec/c1/c7/ecc1c778-059d-02dd-5cfd-03e9c1d8c0c4/879000142962.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darkstep","The Panacea","Jungle Techno","Chrome Classics Vol. 1","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5a/be/7b/5abe7b48-43e8-600d-a860-d0c87997c8f7/mzaf_14101844925111294766.plus.aac.p.m4a","2010-05-26","329","","","","Darkstep","The Panacea foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/jungle-techno/1122447601?i=1122447721&uo=4","https://music.apple.com/us/album/jungle-techno/1122447601?i=1122447721&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/ef/2e/c0/ef2ec0f8-abb5-95f3-e419-4e05ab20c963/8790001188785.png/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darkstep","The Panacea","Rereality Feat. Current Value","The Panacea Will Never Die - EP","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/44/ca/92/44ca92b3-f4f6-42ad-72fb-d071a6174286/mzaf_16367994253853865456.plus.aac.p.m4a","2014-03-31","257","","","","Darkstep","The Panacea foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/rereality-feat-current-value/925303747?i=925305913&uo=4","https://music.apple.com/us/album/rereality-feat-current-value/925303747?i=925305913&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/c8/c7/b9/c8c7b951-4366-aacb-1f47-eeac10d792d8/879000142634.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darkstep","The Panacea","The Sign","Beyond the Boundaries - EP","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/75/51/0b/75510be9-934e-c7d2-1ea4-28f13da69f59/mzaf_5553491310382000604.plus.aac.p.m4a","2019-01-28","369","","","","Darkstep","The Panacea foi curado para ampliar a diversidade reproduzível de Darkstep.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/the-sign/1449181338?i=1449181341&uo=4","https://music.apple.com/us/album/the-sign/1449181338?i=1449181341&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1e/2f/4f/1e2f4ff2-df18-b8a3-d938-41532331a16e/8718723115995.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darkstep;Darkstep;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darkstep; artista exato, gravação e prévia verificados no Apple Music."
"darksynth","Dance With the Dead","Chaos Theory","Malombra","","https://cdnt-preview.dzcdn.net/api/1/1/9/3/3/0/93365984ff36a578afe51726b9c2aed7.mp3?hdnea=exp=1787243725~acl=/api/1/1/9/3/3/0/93365984ff36a578afe51726b9c2aed7.mp3*~data=user_id=0,application_id=42~hmac=ae0bc722dca55c60f3b591e32c9b34546920684a97d6cfa182760bebfa8c0e3e","","254","","","","Darksynth","Dance With the Dead foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3872210311","https://www.deezer.com/track/3872210311","3872210311","https://www.deezer.com/track/3872210311","https://cdn-images.dzcdn.net/images/cover/34b16ec56209fd56025b634a7a9a0616/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Deezer."
"darksynth","Dance With the Dead","Riot","The Shape","","https://cdnt-preview.dzcdn.net/api/1/1/5/5/6/0/556d55602c3631f40f47e042b1a057c0.mp3?hdnea=exp=1787243725~acl=/api/1/1/5/5/6/0/556d55602c3631f40f47e042b1a057c0.mp3*~data=user_id=0,application_id=42~hmac=265f643fa48ae1cc5ca29b1090b84116e00f9b4543134331530caec3582c0b8e","","227","","","","Darksynth","Dance With the Dead foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/118768860","https://www.deezer.com/track/118768860","118768860","https://www.deezer.com/track/118768860","https://cdn-images.dzcdn.net/images/cover/34455b392aa87ab1c00ce55a80f9ada6/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Deezer."
"darksynth","Dance With the Dead","Skull Lock","Malombra","","https://cdnt-preview.dzcdn.net/api/1/1/c/1/2/0/c12a6bab702ef067ec64138a008672ae.mp3?hdnea=exp=1787243725~acl=/api/1/1/c/1/2/0/c12a6bab702ef067ec64138a008672ae.mp3*~data=user_id=0,application_id=42~hmac=be60c2ecb364ee2e08e57d9b0e78c349b615d34645927dfa0689ab204ebb6187","","259","","","","Darksynth","Dance With the Dead foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3872210341","https://www.deezer.com/track/3872210341","3872210341","https://www.deezer.com/track/3872210341","https://cdn-images.dzcdn.net/images/cover/34b16ec56209fd56025b634a7a9a0616/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Deezer."
"darksynth","Dance With the Dead","The Burial","Malombra","","https://cdnt-preview.dzcdn.net/api/1/1/7/3/a/0/73a88ff6f330cf630afe708635989cc6.mp3?hdnea=exp=1787243725~acl=/api/1/1/7/3/a/0/73a88ff6f330cf630afe708635989cc6.mp3*~data=user_id=0,application_id=42~hmac=fd8219053a0ae1ae0c4d75a06228d92a0905b8df0154df210406e9194a032f47","","235","","","","Darksynth","Dance With the Dead foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://www.deezer.com/track/3872210321","https://www.deezer.com/track/3872210321","3872210321","https://www.deezer.com/track/3872210321","https://cdn-images.dzcdn.net/images/cover/34b16ec56209fd56025b634a7a9a0616/500x500-000000-80-0-0.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Deezer."
"darksynth","GosT","Cursed","Skull","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/17/7f/95/177f9522-4fbc-7884-a14d-08ef5dc864ec/mzaf_7511635523102058228.plus.aac.p.m4a","2013-06-25","213","","","","Darksynth","GosT foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/cursed/677246963?i=677247074&uo=4","https://music.apple.com/us/album/cursed/677246963?i=677247074&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/f7/fe/07/f7fe07c0-8f5a-e649-1cc5-717479a8061f/5051813574580_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Apple Music."
"darksynth","GosT","Genesee Avenue","Behemoth","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ce/64/28/ce642891-542f-6ee6-1da2-6e51345d4199/mzaf_357685766575887378.plus.aac.p.m4a","2015-04-07","233","","","","Darksynth","GosT foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/genesee-avenue/968868546?i=968868550&uo=4","https://music.apple.com/us/album/genesee-avenue/968868546?i=968868550&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/24/d2/1e/24d21e27-62f4-a6e0-4664-2c3b27d1f970/859714185011_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Apple Music."
"darksynth","GosT","Master","Behemoth","","https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/40/9d/27/409d2728-0731-a650-10a6-d778e43f1135/mzaf_5369503819162000807.plus.aac.p.m4a","2015-04-07","208","","","","Darksynth","GosT foi curado para ampliar a diversidade reproduzível de Darksynth.","low_coverage_subgenre_expansion_v21_20260820","","https://music.apple.com/us/album/master/968868546?i=968868552&uo=4","https://music.apple.com/us/album/master/968868546?i=968868552&uo=4","","","https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/24/d2/1e/24d21e27-62f4-a6e0-4664-2c3b27d1f970/859714185011_cover.jpg/600x600bb.jpg","","verified_low_coverage_subgenre_depth","darksynth;Darksynth;curated_artist;playable_depth;low_coverage_subgenre_expansion_v21_20260820","catalog_depth","low_coverage_style_repair","published","high","Artista curado para Darksynth; artista exato, gravação e prévia verificados no Apple Music."
