"style","artist","song","label","bpm_exact","bpm_text","release_date","duration_sec","country","city","source_album","source_url","track_url","external_track_id","source_type","source_tags","artist_bio","artist_profile_hint","primary_social_url","social_discovery_links","label_links","cover_art_url","album_keywords","energy_band","catalog_role","status","confidence","source_note"
"psycore","ASUN","Sound of Brain","Voodoo Hoodoo Records","207","207 BPM in Bandcamp title","2026-02-17","359","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/sound-of-brain-207","bc:2448030262","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ASUN entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use ASUN quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=ASUN;https://soundcloud.com/search?q=ASUN;https://www.youtube.com/results?search_query=ASUN%20psycore;https://www.google.com/search?q=ASUN%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","extreme_psycore","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","DAASH","Simulation Hypothesis","Voodoo Hoodoo Records","172","172 BPM in Bandcamp title","2026-02-17","445","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/simulation-hypothesis-172","bc:5918055","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","DAASH entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use DAASH quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=DAASH;https://soundcloud.com/search?q=DAASH;https://www.youtube.com/results?search_query=DAASH%20psycore;https://www.google.com/search?q=DAASH%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","EPINOIA","Mysteria","Voodoo Hoodoo Records","175","175 BPM in Bandcamp title","2026-02-17","441","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/mysteria-175","bc:3885881620","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","EPINOIA entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use EPINOIA quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=EPINOIA;https://soundcloud.com/search?q=EPINOIA;https://www.youtube.com/results?search_query=EPINOIA%20psycore;https://www.google.com/search?q=EPINOIA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","KASATKA","Coded Signals","Voodoo Hoodoo Records","196","196 BPM in Bandcamp title","2026-02-17","352","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/coded-signals-196","bc:3128965325","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","KASATKA entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use KASATKA quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KASATKA;https://soundcloud.com/search?q=KASATKA;https://www.youtube.com/results?search_query=KASATKA%20psycore;https://www.google.com/search?q=KASATKA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","extreme_psycore","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","KREADIVART","Portal Infinito","Voodoo Hoodoo Records","160","160 BPM in Bandcamp title","2026-02-17","407","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/portal-infinito-160","bc:3030294252","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","KREADIVART entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use KREADIVART quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KREADIVART;https://soundcloud.com/search?q=KREADIVART;https://www.youtube.com/results?search_query=KREADIVART%20psycore;https://www.google.com/search?q=KREADIVART%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","darkpsy_psycore_entry_speed","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","NAZRAEL","Azrael","Voodoo Hoodoo Records","161","161 BPM in Bandcamp title","2026-02-17","459","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/azrael-161","bc:2501225786","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","NAZRAEL entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use NAZRAEL quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=NAZRAEL;https://soundcloud.com/search?q=NAZRAEL;https://www.youtube.com/results?search_query=NAZRAEL%20psycore;https://www.google.com/search?q=NAZRAEL%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","darkpsy_psycore_entry_speed","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","SEPEHRAKA","Metarupture","Voodoo Hoodoo Records","230","230 BPM in Bandcamp title","2026-02-17","526","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/metarupture-230","bc:1521617949","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","SEPEHRAKA entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use SEPEHRAKA quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia ultra_fast_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=SEPEHRAKA;https://soundcloud.com/search?q=SEPEHRAKA;https://www.youtube.com/results?search_query=SEPEHRAKA%20psycore;https://www.google.com/search?q=SEPEHRAKA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","ultra_fast_psycore","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","TYAMAT","Interval Between Tones","Voodoo Hoodoo Records","182","182 BPM in Bandcamp title","2026-02-17","467","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/interval-between-tones-182","bc:338589758","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","TYAMAT entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use TYAMAT quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=TYAMAT;https://soundcloud.com/search?q=TYAMAT;https://www.youtube.com/results?search_query=TYAMAT%20psycore;https://www.google.com/search?q=TYAMAT%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","high_velocity_darkpsy","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","VERSALLI","Curandeiro","Voodoo Hoodoo Records","150","150 BPM in Bandcamp title","2026-02-17","448","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/curandeiro-150","bc:822586659","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","VERSALLI entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use VERSALLI quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=VERSALLI;https://soundcloud.com/search?q=VERSALLI;https://www.youtube.com/results?search_query=VERSALLI%20psycore;https://www.google.com/search?q=VERSALLI%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","darkpsy_psycore_entry_speed","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","VOGEL LICHT","Ancestral Rite","Voodoo Hoodoo Records","164","164 BPM in Bandcamp title","2026-02-17","520","International","Montreal","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://voodoo-hoodoo.bandcamp.com/track/ancestral-rite-164","bc:1428545460","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","VOGEL LICHT entrou no catalogo psycore do Sonic Search via RITE OF PASSAGE [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_psycore_va.","Use VOGEL LICHT quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=VOGEL%20LICHT;https://soundcloud.com/search?q=VOGEL%20LICHT;https://www.youtube.com/results?search_query=VOGEL%20LICHT%20psycore;https://www.google.com/search?q=VOGEL%20LICHT%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Electronic;darkpsy;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;Montreal","darkpsy_psycore_entry_speed","modern_2026_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 psycore, darkpsy, hightech and forest tags with explicit BPM in most track titles."
"psycore","Cambioharmonia","Inersia","Voodoo Hoodoo Records","186","186 BPM in Bandcamp title","2026-01-25","553","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/inersia-186","bc:843177800","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Cambioharmonia entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Cambioharmonia quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Cambioharmonia;https://soundcloud.com/search?q=Cambioharmonia;https://www.youtube.com/results?search_query=Cambioharmonia%20psycore;https://www.google.com/search?q=Cambioharmonia%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","high_velocity_darkpsy","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Delah & Jergowitch","Circle Of Yergh","Voodoo Hoodoo Records","160","160 BPM in Bandcamp title","2026-01-25","427","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/circle-of-yergh-160","bc:3166320345","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Delah & Jergowitch entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Delah & Jergowitch quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Delah%20%26%20Jergowitch;https://soundcloud.com/search?q=Delah%20%26%20Jergowitch;https://www.youtube.com/results?search_query=Delah%20%26%20Jergowitch%20psycore;https://www.google.com/search?q=Delah%20%26%20Jergowitch%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","darkpsy_psycore_entry_speed","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Ekphrasys","Stone and Fire","Voodoo Hoodoo Records","190","190 BPM in Bandcamp title","2026-01-25","434","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/stone-and-fire-190","bc:2706021011","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Ekphrasys entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Ekphrasys quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Ekphrasys;https://soundcloud.com/search?q=Ekphrasys;https://www.youtube.com/results?search_query=Ekphrasys%20psycore;https://www.google.com/search?q=Ekphrasys%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","extreme_psycore","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Evilporks","Comunistas","Voodoo Hoodoo Records","200","200 BPM in Bandcamp title","2026-01-25","380","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/comunistas-200","bc:3394770796","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Evilporks entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Evilporks quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia extreme_psycore.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Evilporks;https://soundcloud.com/search?q=Evilporks;https://www.youtube.com/results?search_query=Evilporks%20psycore;https://www.google.com/search?q=Evilporks%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","extreme_psycore","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Holymania -","Echo Ridge","Voodoo Hoodoo Records","165","165 BPM in Bandcamp title","2026-01-25","371","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/echo-ridge-165","bc:2402176031","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Holymania - entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Holymania - quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Holymania%20-;https://soundcloud.com/search?q=Holymania%20-;https://www.youtube.com/results?search_query=Holymania%20-%20psycore;https://www.google.com/search?q=Holymania%20-%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","darkpsy_psycore_entry_speed","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Hon'ne & Simbal Karma","Frequency Licking Good","Voodoo Hoodoo Records","180","180 BPM in Bandcamp title","2026-01-25","464","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/frequency-licking-good-180","bc:1880847556","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Hon'ne & Simbal Karma entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Hon'ne & Simbal Karma quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Hon'ne%20%26%20Simbal%20Karma;https://soundcloud.com/search?q=Hon'ne%20%26%20Simbal%20Karma;https://www.youtube.com/results?search_query=Hon'ne%20%26%20Simbal%20Karma%20psycore;https://www.google.com/search?q=Hon'ne%20%26%20Simbal%20Karma%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","high_velocity_darkpsy","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Kickoma","Carbon","Voodoo Hoodoo Records","166","166 BPM in Bandcamp title","2026-01-25","381","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/carbon-166","bc:3075252525","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Kickoma entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Kickoma quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia darkpsy_psycore_entry_speed.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Kickoma;https://soundcloud.com/search?q=Kickoma;https://www.youtube.com/results?search_query=Kickoma%20psycore;https://www.google.com/search?q=Kickoma%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","darkpsy_psycore_entry_speed","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Kuiper","Hanny's Voorwerp","Voodoo Hoodoo Records","173","173 BPM in Bandcamp title","2026-01-25","457","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/hannys-voorwerp-173","bc:3723168024","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Kuiper entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Kuiper quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Kuiper;https://soundcloud.com/search?q=Kuiper;https://www.youtube.com/results?search_query=Kuiper%20psycore;https://www.google.com/search?q=Kuiper%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","high_velocity_darkpsy","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
"psycore","Lesky & Daydara","Shady Panther","Voodoo Hoodoo Records","170","170 BPM in Bandcamp title","2026-01-25","571","International","Montreal","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://voodoo-hoodoo.bandcamp.com/track/shady-panther-170","bc:2461626588","bandcamp_jsonld_bpm_explicit","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","Lesky & Daydara entrou no catalogo psycore do Sonic Search via CURSED FREQUENCIES (Volume 2) [2026], com faixa rastreavel em Voodoo Hoodoo Records e contexto modern_2026_darkpsy_psycore_va.","Use Lesky & Daydara quando o usuario pedir psycore, hi-tech, darkpsy ou velocidade experimental; energia high_velocity_darkpsy.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Lesky%20%26%20Daydara;https://soundcloud.com/search?q=Lesky%20%26%20Daydara;https://www.youtube.com/results?search_query=Lesky%20%26%20Daydara%20psycore;https://www.google.com/search?q=Lesky%20%26%20Daydara%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Electronic;darkpsy;darkpsytrance;experimental-psytrance;forest-psytrance;hitech-psytrance;psycore;psytrance;Montreal","high_velocity_darkpsy","modern_2026_darkpsy_psycore_va","published","high","Bandcamp JSON-LD exposes 2026 darkpsy, hitech and psycore tags with explicit 160-200 BPM titles."
